,MeshBlockCode,LgaCode,LgaName
20265,40194020000,47800,The Coorong (DC)
20266,40194030000,47800,The Coorong (DC)
20267,40194040000,47800,The Coorong (DC)
20268,40194050000,47800,The Coorong (DC)
20269,40194061000,47800,The Coorong (DC)
20270,40194071000,47800,The Coorong (DC)
20271,40194072000,47800,The Coorong (DC)
20272,40194073000,47800,The Coorong (DC)
20273,40194080000,47800,The Coorong (DC)
20274,40194090000,47800,The Coorong (DC)
20275,40194110000,47800,The Coorong (DC)
20276,40194120000,47800,The Coorong (DC)
20277,40194130000,49399,Unincorporated SA
20278,40194140000,49399,Unincorporated SA
20279,40194150000,47800,The Coorong (DC)
20280,40194160000,47800,The Coorong (DC)
20281,40194170000,47800,The Coorong (DC)
20282,40194180000,47800,The Coorong (DC)
20283,40194190000,47800,The Coorong (DC)
20284,40194200000,47800,The Coorong (DC)
20285,40194210000,47800,The Coorong (DC)
20286,40194220000,47800,The Coorong (DC)
20287,40194231000,47800,The Coorong (DC)
20288,40194232000,47800,The Coorong (DC)
20289,40194233000,47800,The Coorong (DC)
20290,40194234000,47800,The Coorong (DC)
20291,40194235000,47800,The Coorong (DC)
20292,40194236000,47800,The Coorong (DC)
20293,40194237000,47800,The Coorong (DC)
20294,40194238000,47800,The Coorong (DC)
20295,40194242000,47800,The Coorong (DC)
20296,40194250000,47800,The Coorong (DC)
20297,40194260000,47910,Tumby Bay (DC)
20298,40194270000,47910,Tumby Bay (DC)
20299,40194280000,47910,Tumby Bay (DC)
20300,40194290000,47910,Tumby Bay (DC)
20301,40194300000,47910,Tumby Bay (DC)
20302,40194310000,47910,Tumby Bay (DC)
20303,40194330000,47910,Tumby Bay (DC)
20304,40194340000,47910,Tumby Bay (DC)
20305,40194350000,47910,Tumby Bay (DC)
20306,40194360000,47910,Tumby Bay (DC)
20307,40194390000,47910,Tumby Bay (DC)
20308,40194400000,47910,Tumby Bay (DC)
20309,40194420000,47910,Tumby Bay (DC)
20310,40194430000,47910,Tumby Bay (DC)
20311,40194450000,47910,Tumby Bay (DC)
20312,40194460000,47910,Tumby Bay (DC)
20313,40194470000,47910,Tumby Bay (DC)
20314,40194480000,47910,Tumby Bay (DC)
20315,40194500000,47910,Tumby Bay (DC)
20316,40194510000,47910,Tumby Bay (DC)
20317,40194520000,47910,Tumby Bay (DC)
20318,40194531000,47910,Tumby Bay (DC)
20319,40194532000,47910,Tumby Bay (DC)
20320,40194540000,47910,Tumby Bay (DC)
20321,40194570000,47910,Tumby Bay (DC)
20322,40194580000,47910,Tumby Bay (DC)
20323,40194590000,47910,Tumby Bay (DC)
20324,40194600000,47910,Tumby Bay (DC)
20325,40194610000,47910,Tumby Bay (DC)
20326,40194620000,47910,Tumby Bay (DC)
20327,40194630000,47910,Tumby Bay (DC)
20328,40194640000,47910,Tumby Bay (DC)
20329,40194650000,47910,Tumby Bay (DC)
20330,40194660000,47910,Tumby Bay (DC)
20331,40194670000,47910,Tumby Bay (DC)
20332,40194680000,47910,Tumby Bay (DC)
20333,40194710000,47910,Tumby Bay (DC)
20334,40194730000,47910,Tumby Bay (DC)
20335,40194741000,47910,Tumby Bay (DC)
20336,40194750000,47910,Tumby Bay (DC)
20337,40194761000,47910,Tumby Bay (DC)
20338,40194762000,47910,Tumby Bay (DC)
20339,40194763000,47910,Tumby Bay (DC)
20340,40194770000,47910,Tumby Bay (DC)
20341,40194790000,47910,Tumby Bay (DC)
20342,40194800000,47910,Tumby Bay (DC)
20343,40194810000,47910,Tumby Bay (DC)
20344,40194820000,47910,Tumby Bay (DC)
20345,40194830000,47980,Unley (C)
20346,40194840000,47980,Unley (C)
20347,40194850000,47980,Unley (C)
20348,40194860000,47980,Unley (C)
20349,40194870000,47980,Unley (C)
20350,40194880000,47980,Unley (C)
20351,40194891000,47980,Unley (C)
20352,40194910000,47980,Unley (C)
20353,40194920000,47980,Unley (C)
20354,40194961000,47980,Unley (C)
20355,40194962000,47980,Unley (C)
20356,40194970000,47980,Unley (C)
20357,40194980000,47980,Unley (C)
20358,40194990000,47980,Unley (C)
20359,40195000000,47980,Unley (C)
20360,40195012000,47980,Unley (C)
20361,40195020000,47980,Unley (C)
20362,40195040000,47980,Unley (C)
20363,40195050000,47980,Unley (C)
20364,40195060000,47980,Unley (C)
20365,40195070000,47980,Unley (C)
20366,40195081000,47980,Unley (C)
20367,40195082000,47980,Unley (C)
20368,40195090000,47980,Unley (C)
20369,40195100000,47980,Unley (C)
20370,40195111000,47980,Unley (C)
20371,40195112000,47980,Unley (C)
20372,40195121000,47980,Unley (C)
20373,40195122000,47980,Unley (C)
20374,40195130000,47980,Unley (C)
20375,40195140000,47980,Unley (C)
20376,40195150000,47980,Unley (C)
20377,40195160000,47980,Unley (C)
20378,40195170000,47980,Unley (C)
20379,40195180000,47980,Unley (C)
20380,40195191000,47980,Unley (C)
20381,40195192000,47980,Unley (C)
20382,40195202000,47980,Unley (C)
20383,40195203000,47980,Unley (C)
20384,40195210000,47980,Unley (C)
20385,40195220000,47980,Unley (C)
20386,40195230000,47980,Unley (C)
20387,40195240000,47980,Unley (C)
20388,40195250000,47980,Unley (C)
20389,40195260000,47980,Unley (C)
20390,40195270000,47980,Unley (C)
20391,40195280000,47980,Unley (C)
20392,40195290000,47980,Unley (C)
20393,40195300000,47980,Unley (C)
20394,40195310000,47980,Unley (C)
20395,40195321000,47980,Unley (C)
20396,40195322000,47980,Unley (C)
20397,40195330000,47980,Unley (C)
20398,40195340000,47980,Unley (C)
20399,40195350000,47980,Unley (C)
20400,40195360000,47980,Unley (C)
20401,40195370000,47980,Unley (C)
20402,40195380000,47980,Unley (C)
20403,40195390000,47980,Unley (C)
20404,40195400000,47980,Unley (C)
20405,40195410000,47980,Unley (C)
20406,40195420000,47980,Unley (C)
20407,40195441000,47980,Unley (C)
20408,40195444000,47980,Unley (C)
20409,40195445000,47980,Unley (C)
20410,40195451000,47980,Unley (C)
20411,40195452000,47980,Unley (C)
20412,40195461000,47980,Unley (C)
20413,40195462000,47980,Unley (C)
20414,40195464000,47980,Unley (C)
20415,40195465000,47980,Unley (C)
20416,40195466000,47980,Unley (C)
20417,40195490000,47980,Unley (C)
20418,40195500000,47980,Unley (C)
20419,40195511000,47980,Unley (C)
20420,40195514000,47980,Unley (C)
20421,40195515000,47980,Unley (C)
20422,40195520000,47980,Unley (C)
20423,40195530000,47980,Unley (C)
20424,40195540000,47980,Unley (C)
20425,40195561000,47980,Unley (C)
20426,40195562000,47980,Unley (C)
20427,40195563000,47980,Unley (C)
20428,40195570000,47980,Unley (C)
20429,40195600000,47980,Unley (C)
20430,40195610000,47980,Unley (C)
20431,40195620000,47980,Unley (C)
20432,40195630000,47980,Unley (C)
20433,40195640000,47980,Unley (C)
20434,40195650000,47980,Unley (C)
20435,40195660000,47980,Unley (C)
20436,40195680000,47980,Unley (C)
20437,40195690000,47980,Unley (C)
20438,40195700000,47980,Unley (C)
20439,40195710000,47980,Unley (C)
20440,40195720000,47980,Unley (C)
20441,40195730000,47980,Unley (C)
20442,40195740000,47980,Unley (C)
20443,40195750000,47980,Unley (C)
20444,40195760000,47980,Unley (C)
20445,40195770000,47980,Unley (C)
20446,40195780000,47980,Unley (C)
20447,40195790000,47980,Unley (C)
20448,40195800000,47980,Unley (C)
20449,40195810000,47980,Unley (C)
20450,40195820000,47980,Unley (C)
20451,40195830000,47980,Unley (C)
20452,40195840000,47980,Unley (C)
20453,40195851000,47980,Unley (C)
20454,40195854000,47980,Unley (C)
20455,40195857000,47980,Unley (C)
20456,40195860000,47980,Unley (C)
20457,40195871000,47980,Unley (C)
20458,40195872000,47980,Unley (C)
20459,40195880000,47980,Unley (C)
20460,40195890000,47980,Unley (C)
20461,40195910000,47980,Unley (C)
20462,40195920000,47980,Unley (C)
20463,40195930000,47980,Unley (C)
20464,40195940000,47980,Unley (C)
20465,40195950000,47980,Unley (C)
20466,40195960000,47980,Unley (C)
20467,40195970000,47980,Unley (C)
20468,40195980000,47980,Unley (C)
20469,40195990000,47980,Unley (C)
20470,40196000000,47980,Unley (C)
20471,40196010000,47980,Unley (C)
20472,40196020000,47980,Unley (C)
20473,40196040000,47980,Unley (C)
20474,40196050000,47980,Unley (C)
20475,40196060000,47980,Unley (C)
20476,40196070000,47980,Unley (C)
20477,40196090000,47980,Unley (C)
20478,40196100000,47980,Unley (C)
20479,40196110000,47980,Unley (C)
20480,40196121000,47980,Unley (C)
20481,40196122000,47980,Unley (C)
20482,40196130000,47980,Unley (C)
20483,40196140000,47980,Unley (C)
20484,40196150000,47980,Unley (C)
20485,40196160000,47980,Unley (C)
20486,40196171000,47980,Unley (C)
20487,40196172000,47980,Unley (C)
20488,40196180000,47980,Unley (C)
20489,40196190000,47980,Unley (C)
20490,40196200000,47980,Unley (C)
20491,40196210000,47980,Unley (C)
20492,40196220000,47980,Unley (C)
20493,40196230000,47980,Unley (C)
20494,40196240000,47980,Unley (C)
20495,40196250000,47980,Unley (C)
20496,40196260000,47980,Unley (C)
20497,40196270000,47980,Unley (C)
20498,40196280000,47980,Unley (C)
20499,40196290000,47980,Unley (C)
20500,40196300000,47980,Unley (C)
20501,40196310000,47980,Unley (C)
20502,40196320000,47980,Unley (C)
20503,40196330000,47980,Unley (C)
20504,40196340000,47980,Unley (C)
20505,40196350000,47980,Unley (C)
20506,40196360000,47980,Unley (C)
20507,40196370000,47980,Unley (C)
20508,40196380000,47980,Unley (C)
20509,40196390000,47980,Unley (C)
20510,40196400000,47980,Unley (C)
20511,40196430000,47980,Unley (C)
20512,40196440000,47980,Unley (C)
20513,40196450000,47980,Unley (C)
20514,40196460000,47980,Unley (C)
20515,40196470000,47980,Unley (C)
20516,40196480000,47980,Unley (C)
20517,40196490000,47980,Unley (C)
20518,40196500000,47980,Unley (C)
20519,40196510000,47980,Unley (C)
20520,40196530000,47980,Unley (C)
20521,40196540000,47980,Unley (C)
20522,40196550000,47980,Unley (C)
20523,40196560000,47980,Unley (C)
20524,40196570000,47980,Unley (C)
20525,40196580000,47980,Unley (C)
20526,40196590000,47980,Unley (C)
20527,40196600000,47980,Unley (C)
20528,40196610000,47980,Unley (C)
20529,40196620000,47980,Unley (C)
20530,40196630000,47980,Unley (C)
20531,40196640000,47980,Unley (C)
20532,40196650000,47980,Unley (C)
20533,40196660000,47980,Unley (C)
20534,40196670000,47980,Unley (C)
20535,40196680000,47980,Unley (C)
20536,40196690000,47980,Unley (C)
20537,40196700000,47980,Unley (C)
20538,40196711000,47980,Unley (C)
20539,40196720000,47980,Unley (C)
20540,40196740000,47980,Unley (C)
20541,40196750000,47980,Unley (C)
20542,40196760000,47980,Unley (C)
20543,40196770000,47980,Unley (C)
20544,40196780000,47980,Unley (C)
20545,40196790000,47980,Unley (C)
20546,40196800000,47980,Unley (C)
20547,40196810000,47980,Unley (C)
20548,40196820000,47980,Unley (C)
20549,40196830000,47980,Unley (C)
20550,40196840000,47980,Unley (C)
20551,40196850000,47980,Unley (C)
20552,40196860000,47980,Unley (C)
20553,40196870000,47980,Unley (C)
20554,40196900000,47980,Unley (C)
20555,40196910000,47980,Unley (C)
20556,40196920000,47980,Unley (C)
20557,40196930000,47980,Unley (C)
20558,40196940000,47980,Unley (C)
20559,40196950000,47980,Unley (C)
20560,40196960000,47980,Unley (C)
20561,40196980000,47980,Unley (C)
20562,40197000000,47980,Unley (C)
20563,40197010000,47980,Unley (C)
20564,40197020000,47980,Unley (C)
20565,40197030000,47980,Unley (C)
20566,40197040000,47980,Unley (C)
20567,40197050000,47980,Unley (C)
20568,40197060000,47980,Unley (C)
20569,40197070000,47980,Unley (C)
20570,40197080000,47980,Unley (C)
20571,40197090000,47980,Unley (C)
20572,40197100000,47980,Unley (C)
20573,40197110000,47980,Unley (C)
20574,40197130000,47980,Unley (C)
20575,40197140000,47980,Unley (C)
20576,40197150000,47980,Unley (C)
20577,40197160000,47980,Unley (C)
20578,40197180000,47980,Unley (C)
20579,40197190000,47980,Unley (C)
20580,40197200000,47980,Unley (C)
20581,40197210000,47980,Unley (C)
20582,40197220000,47980,Unley (C)
20583,40197230000,47980,Unley (C)
20584,40197240000,47980,Unley (C)
20585,40197250000,47980,Unley (C)
20586,40197260000,47980,Unley (C)
20587,40197270000,47980,Unley (C)
20588,40197280000,47980,Unley (C)
20589,40197290000,47980,Unley (C)
20590,40197320000,47980,Unley (C)
20591,40197330000,47980,Unley (C)
20592,40197340000,47980,Unley (C)
20593,40197350000,47980,Unley (C)
20594,40197360000,47980,Unley (C)
20595,40197370000,47980,Unley (C)
20596,40197380000,47980,Unley (C)
20597,40197390000,47980,Unley (C)
20598,40197400000,47980,Unley (C)
20599,40197410000,47980,Unley (C)
20600,40197420000,47980,Unley (C)
20601,40197430000,47980,Unley (C)
20602,40197442000,47980,Unley (C)
20603,40197450000,47980,Unley (C)
20604,40197460000,47980,Unley (C)
20605,40197470000,47980,Unley (C)
20606,40197480000,47980,Unley (C)
20607,40197490000,47980,Unley (C)
20608,40197501000,47980,Unley (C)
20609,40197510000,47980,Unley (C)
20610,40197520000,47980,Unley (C)
20611,40197530000,47980,Unley (C)
20612,40197540000,47980,Unley (C)
20613,40197550000,47980,Unley (C)
20614,40197560000,47980,Unley (C)
20615,40197570000,47980,Unley (C)
20616,40197581000,47980,Unley (C)
20617,40197583000,47980,Unley (C)
20618,40197585000,47980,Unley (C)
20619,40197590000,47980,Unley (C)
20620,40197600000,47980,Unley (C)
20621,40197610000,47980,Unley (C)
20622,40197620000,47980,Unley (C)
20623,40197630000,47980,Unley (C)
20624,40197640000,47980,Unley (C)
20625,40197650000,47980,Unley (C)
20626,40197670000,47980,Unley (C)
20627,40197680000,47980,Unley (C)
20628,40197690000,47980,Unley (C)
20629,40197700000,47980,Unley (C)
20630,40197710000,47980,Unley (C)
20631,40197720000,47980,Unley (C)
20632,40197730000,47980,Unley (C)
20633,40197740000,47980,Unley (C)
20634,40197750000,47980,Unley (C)
20635,40197760000,47980,Unley (C)
20636,40197770000,47980,Unley (C)
20637,40197780000,47980,Unley (C)
20638,40197790000,47980,Unley (C)
20639,40197800000,47980,Unley (C)
20640,40197810000,47980,Unley (C)
20641,40197820000,47980,Unley (C)
20642,40197830000,47980,Unley (C)
20643,40197840000,47980,Unley (C)
20644,40197850000,47980,Unley (C)
20645,40197860000,47980,Unley (C)
20646,40197870000,47980,Unley (C)
20647,40197880000,47980,Unley (C)
20648,40197890000,47980,Unley (C)
20649,40197900000,47980,Unley (C)
20650,40197910000,47980,Unley (C)
20651,40197920000,47980,Unley (C)
20652,40197930000,47980,Unley (C)
20653,40197940000,47980,Unley (C)
20654,40197950000,47980,Unley (C)
20655,40197960000,47980,Unley (C)
20656,40197970000,47980,Unley (C)
20657,40197980000,47980,Unley (C)
20658,40197990000,47980,Unley (C)
20659,40198000000,47980,Unley (C)
20660,40198010000,47980,Unley (C)
20661,40198020000,47980,Unley (C)
20662,40198030000,47980,Unley (C)
20663,40198040000,47980,Unley (C)
20664,40198050000,47980,Unley (C)
20665,40198060000,47980,Unley (C)
20666,40198070000,47980,Unley (C)
20667,40198081000,47980,Unley (C)
20668,40198084000,47980,Unley (C)
20669,40198086000,47980,Unley (C)
20670,40198087000,47980,Unley (C)
20671,40198090000,47980,Unley (C)
20672,40198100000,47980,Unley (C)
20673,40198110000,47980,Unley (C)
20674,40198120000,47980,Unley (C)
20675,40198130000,47980,Unley (C)
20676,40198140000,47980,Unley (C)
20677,40198150000,47980,Unley (C)
20678,40198160000,47980,Unley (C)
20679,40198170000,47980,Unley (C)
20680,40198180000,47980,Unley (C)
20681,40198190000,47980,Unley (C)
20682,40198200000,47980,Unley (C)
20683,40198220000,47980,Unley (C)
20684,40198230000,47980,Unley (C)
20685,40198240000,47980,Unley (C)
20686,40198250000,47980,Unley (C)
20687,40198260000,47980,Unley (C)
20688,40198270000,47980,Unley (C)
20689,40198280000,47980,Unley (C)
20690,40198290000,47980,Unley (C)
20691,40198300000,47980,Unley (C)
20692,40198310000,47980,Unley (C)
20693,40198320000,47980,Unley (C)
20694,40198330000,47980,Unley (C)
20695,40198341000,47980,Unley (C)
20696,40198342000,47980,Unley (C)
20697,40198350000,47980,Unley (C)
20698,40198360000,47980,Unley (C)
20699,40198370000,47980,Unley (C)
20700,40198380000,47980,Unley (C)
20701,40198390000,47980,Unley (C)
20702,40198400000,47980,Unley (C)
20703,40198410000,47980,Unley (C)
20704,40198420000,47980,Unley (C)
20705,40198430000,47980,Unley (C)
20706,40198440000,47980,Unley (C)
20707,40198450000,47980,Unley (C)
20708,40198460000,47980,Unley (C)
20709,40198470000,47980,Unley (C)
20710,40198480000,47980,Unley (C)
20711,40198490000,47980,Unley (C)
20712,40198500000,47980,Unley (C)
20713,40198510000,47980,Unley (C)
20714,40198520000,47980,Unley (C)
20715,40198531000,47980,Unley (C)
20716,40198532000,47980,Unley (C)
20717,40198540000,47980,Unley (C)
20718,40198550000,47980,Unley (C)
20719,40198560000,47980,Unley (C)
20720,40198570000,47980,Unley (C)
20721,40198580000,47980,Unley (C)
20722,40198590000,47980,Unley (C)
20723,40198600000,47980,Unley (C)
20724,40198610000,47980,Unley (C)
20725,40198620000,47980,Unley (C)
20726,40198630000,47980,Unley (C)
20727,40198640000,47980,Unley (C)
20728,40198650000,47980,Unley (C)
20729,40198660000,47980,Unley (C)
20730,40198670000,47980,Unley (C)
20731,40198680000,47980,Unley (C)
20732,40198690000,47980,Unley (C)
20733,40198700000,47980,Unley (C)
20734,40198710000,47980,Unley (C)
20735,40198721000,47980,Unley (C)
20736,40198722000,47980,Unley (C)
20737,40198730000,47980,Unley (C)
20738,40198740000,47980,Unley (C)
20739,40198760000,47980,Unley (C)
20740,40198780000,47980,Unley (C)
20741,40198800000,47980,Unley (C)
20742,40198810000,47980,Unley (C)
20743,40198820000,47980,Unley (C)
20744,40198830000,47980,Unley (C)
20745,40198840000,47980,Unley (C)
20746,40198850000,47980,Unley (C)
20747,40198860000,47980,Unley (C)
20748,40198870000,47980,Unley (C)
20749,40198880000,47980,Unley (C)
20750,40198890000,47980,Unley (C)
20751,40198900000,47980,Unley (C)
20752,40198910000,47980,Unley (C)
20753,40198920000,47980,Unley (C)
20754,40198930000,47980,Unley (C)
20755,40198940000,47980,Unley (C)
20756,40198950000,47980,Unley (C)
20757,40198960000,47980,Unley (C)
20758,40198970000,47980,Unley (C)
20759,40198980000,47980,Unley (C)
20760,40198990000,47980,Unley (C)
20761,40199000000,47980,Unley (C)
20762,40199010000,47980,Unley (C)
20763,40199020000,47980,Unley (C)
20764,40199030000,47980,Unley (C)
20765,40199040000,47980,Unley (C)
20766,40199050000,47980,Unley (C)
20767,40199060000,47980,Unley (C)
20768,40199070000,47980,Unley (C)
20769,40199080000,47980,Unley (C)
20770,40199091000,47980,Unley (C)
20771,40199092000,47980,Unley (C)
20772,40199093000,47980,Unley (C)
20773,40199100000,47980,Unley (C)
20774,40199110000,47980,Unley (C)
20775,40199130000,47980,Unley (C)
20776,40199141000,47980,Unley (C)
20777,40199142000,47980,Unley (C)
20778,40199150000,47980,Unley (C)
20779,40199160000,47980,Unley (C)
20780,40199170000,47980,Unley (C)
20781,40199180000,47980,Unley (C)
20782,40199190000,47980,Unley (C)
20783,40199200000,47980,Unley (C)
20784,40199210000,47980,Unley (C)
20785,40199220000,47980,Unley (C)
20786,40199230000,47980,Unley (C)
20787,40199240000,47980,Unley (C)
20788,40199250000,47980,Unley (C)
20789,40199260000,47980,Unley (C)
20790,40199270000,47980,Unley (C)
20791,40199280000,47980,Unley (C)
20792,40199290000,47980,Unley (C)
20793,40199300000,47980,Unley (C)
20794,40199310000,47980,Unley (C)
20795,40199320000,47980,Unley (C)
20796,40199330000,47980,Unley (C)
20797,40199340000,47980,Unley (C)
20798,40199350000,47980,Unley (C)
20799,40199360000,47980,Unley (C)
20800,40199370000,47980,Unley (C)
20801,40199380000,47980,Unley (C)
20802,40199390000,47980,Unley (C)
20803,40199400000,47980,Unley (C)
20804,40199410000,47980,Unley (C)
20805,40199420000,47980,Unley (C)
20806,40199430000,47980,Unley (C)
20807,40199440000,47980,Unley (C)
20808,40199450000,47980,Unley (C)
20809,40199460000,47980,Unley (C)
20810,40199470000,47980,Unley (C)
20811,40199480000,47980,Unley (C)
20812,40199490000,47980,Unley (C)
20813,40199500000,47980,Unley (C)
20814,40199510000,47980,Unley (C)
20815,40199520000,47980,Unley (C)
20816,40199530000,47980,Unley (C)
20817,40199540000,47980,Unley (C)
20818,40199550000,47980,Unley (C)
20819,40199560000,47980,Unley (C)
20820,40199570000,47980,Unley (C)
20821,40199580000,47980,Unley (C)
20822,40199590000,47980,Unley (C)
20823,40199600000,47980,Unley (C)
20824,40199610000,47980,Unley (C)
20825,40199630000,47980,Unley (C)
20826,40199640000,47980,Unley (C)
20827,40199650000,47980,Unley (C)
20828,40199670000,47980,Unley (C)
20829,40199680000,47980,Unley (C)
20830,40199690000,47980,Unley (C)
20831,40199700000,47980,Unley (C)
20832,40199710000,47980,Unley (C)
20833,40199720000,47980,Unley (C)
20834,40199730000,47980,Unley (C)
20835,40199742000,47980,Unley (C)
20836,40199750000,47980,Unley (C)
20837,40199760000,48050,Victor Harbor (C)
20838,40199770000,48050,Victor Harbor (C)
20839,40199780000,48050,Victor Harbor (C)
20840,40199790000,48050,Victor Harbor (C)
20841,40199800000,48050,Victor Harbor (C)
20842,40199810000,48050,Victor Harbor (C)
20843,40199820000,48050,Victor Harbor (C)
20844,40199830000,48050,Victor Harbor (C)
20845,40199850000,48050,Victor Harbor (C)
20846,40199860000,48050,Victor Harbor (C)
20847,40199870000,48050,Victor Harbor (C)
20848,40199880000,48050,Victor Harbor (C)
20849,40199890000,48050,Victor Harbor (C)
20850,40199900000,48050,Victor Harbor (C)
20851,40199920000,48050,Victor Harbor (C)
20852,40199940000,48050,Victor Harbor (C)
20853,40199950000,48050,Victor Harbor (C)
20854,40199960000,48050,Victor Harbor (C)
20855,40199970000,48050,Victor Harbor (C)
20856,40199980000,48050,Victor Harbor (C)
20857,40199990000,48050,Victor Harbor (C)
20858,40200000000,48050,Victor Harbor (C)
20859,40200010000,48050,Victor Harbor (C)
20860,40200021000,48050,Victor Harbor (C)
20861,40200022000,48050,Victor Harbor (C)
20862,40200030000,48050,Victor Harbor (C)
20863,40200041000,48050,Victor Harbor (C)
20864,40200042000,48050,Victor Harbor (C)
20865,40200060000,48050,Victor Harbor (C)
20866,40200070000,48050,Victor Harbor (C)
20867,40200090000,48050,Victor Harbor (C)
20868,40200100000,48050,Victor Harbor (C)
20869,40200130000,48050,Victor Harbor (C)
20870,40200140000,48050,Victor Harbor (C)
20871,40200160000,48050,Victor Harbor (C)
20872,40200181000,48050,Victor Harbor (C)
20873,40200182000,48050,Victor Harbor (C)
20874,40200190000,48050,Victor Harbor (C)
20875,40200200000,48050,Victor Harbor (C)
20876,40200220000,48050,Victor Harbor (C)
20877,40200230000,48050,Victor Harbor (C)
20878,40200240000,48050,Victor Harbor (C)
20879,40200250000,48050,Victor Harbor (C)
20880,40200260000,48050,Victor Harbor (C)
20881,40200270000,48050,Victor Harbor (C)
20882,40200280000,48050,Victor Harbor (C)
20883,40200290000,48050,Victor Harbor (C)
20884,40200300000,48050,Victor Harbor (C)
20885,40200320000,48050,Victor Harbor (C)
20886,40200330000,48050,Victor Harbor (C)
20887,40200340000,48050,Victor Harbor (C)
20888,40200350000,48050,Victor Harbor (C)
20889,40200360000,48050,Victor Harbor (C)
20890,40200370000,48050,Victor Harbor (C)
20891,40200380000,48050,Victor Harbor (C)
20892,40200390000,48050,Victor Harbor (C)
20893,40200400000,48050,Victor Harbor (C)
20894,40200410000,48050,Victor Harbor (C)
20895,40200420000,48050,Victor Harbor (C)
20896,40200430000,48050,Victor Harbor (C)
20897,40200440000,48050,Victor Harbor (C)
20898,40200450000,48050,Victor Harbor (C)
20899,40200460000,48050,Victor Harbor (C)
20900,40200471000,48050,Victor Harbor (C)
20901,40200472000,48050,Victor Harbor (C)
20902,40200500000,48050,Victor Harbor (C)
20903,40200510000,48050,Victor Harbor (C)
20904,40200521000,48050,Victor Harbor (C)
20905,40200522000,48050,Victor Harbor (C)
20906,40200531000,48050,Victor Harbor (C)
20907,40200532000,48050,Victor Harbor (C)
20908,40200540000,48050,Victor Harbor (C)
20909,40200550000,48050,Victor Harbor (C)
20910,40200560000,48050,Victor Harbor (C)
20911,40200570000,48050,Victor Harbor (C)
20912,40200580000,48050,Victor Harbor (C)
20913,40200600000,48050,Victor Harbor (C)
20914,40200610000,48050,Victor Harbor (C)
20915,40200620000,48050,Victor Harbor (C)
20916,40200630000,48050,Victor Harbor (C)
20917,40200640000,48050,Victor Harbor (C)
20918,40200650000,48050,Victor Harbor (C)
20919,40200660000,48050,Victor Harbor (C)
20920,40200670000,48050,Victor Harbor (C)
20921,40200680000,48050,Victor Harbor (C)
20922,40200690000,48050,Victor Harbor (C)
20923,40200700000,48050,Victor Harbor (C)
20924,40200710000,48050,Victor Harbor (C)
20925,40200730000,48050,Victor Harbor (C)
20926,40200740000,48050,Victor Harbor (C)
20927,40200750000,48050,Victor Harbor (C)
20928,40200760000,48050,Victor Harbor (C)
20929,40200770000,48050,Victor Harbor (C)
20930,40200790000,48050,Victor Harbor (C)
20931,40200800000,48050,Victor Harbor (C)
20932,40200810000,48050,Victor Harbor (C)
20933,40200831000,48050,Victor Harbor (C)
20934,40200832000,48050,Victor Harbor (C)
20935,40200840000,48050,Victor Harbor (C)
20936,40200850000,48050,Victor Harbor (C)
20937,40200861000,48050,Victor Harbor (C)
20938,40200870000,48050,Victor Harbor (C)
20939,40200880000,48050,Victor Harbor (C)
20940,40200890000,48050,Victor Harbor (C)
20941,40200900000,48050,Victor Harbor (C)
20942,40200921000,48050,Victor Harbor (C)
20943,40200922000,48050,Victor Harbor (C)
20944,40200930000,48050,Victor Harbor (C)
20945,40200940000,48050,Victor Harbor (C)
20946,40200950000,48050,Victor Harbor (C)
20947,40200960000,48050,Victor Harbor (C)
20948,40200970000,48050,Victor Harbor (C)
20949,40200990000,48050,Victor Harbor (C)
20950,40201010000,48050,Victor Harbor (C)
20951,40201020000,48050,Victor Harbor (C)
20952,40201030000,48050,Victor Harbor (C)
20953,40201040000,48050,Victor Harbor (C)
20954,40201050000,48050,Victor Harbor (C)
20955,40201060000,48050,Victor Harbor (C)
20956,40201070000,48050,Victor Harbor (C)
20957,40201081000,48050,Victor Harbor (C)
20958,40201082000,48050,Victor Harbor (C)
20959,40201083000,48050,Victor Harbor (C)
20960,40201090000,48050,Victor Harbor (C)
20961,40201100000,48050,Victor Harbor (C)
20962,40201110000,48050,Victor Harbor (C)
20963,40201121000,48050,Victor Harbor (C)
20964,40201122000,48050,Victor Harbor (C)
20965,40201130000,48050,Victor Harbor (C)
20966,40201140000,48050,Victor Harbor (C)
20967,40201150000,48050,Victor Harbor (C)
20968,40201160000,48050,Victor Harbor (C)
20969,40201170000,48050,Victor Harbor (C)
20970,40201180000,48050,Victor Harbor (C)
20971,40201191000,48050,Victor Harbor (C)
20972,40201192000,48050,Victor Harbor (C)
20973,40201200000,48050,Victor Harbor (C)
20974,40201210000,48050,Victor Harbor (C)
20975,40201220000,48050,Victor Harbor (C)
20976,40201230000,48050,Victor Harbor (C)
20977,40201240000,48050,Victor Harbor (C)
20978,40201250000,48050,Victor Harbor (C)
20979,40201260000,48050,Victor Harbor (C)
20980,40201280000,48050,Victor Harbor (C)
20981,40201290000,48050,Victor Harbor (C)
20982,40201301000,48050,Victor Harbor (C)
20983,40201302000,48050,Victor Harbor (C)
20984,40201303000,48050,Victor Harbor (C)
20985,40201304000,48050,Victor Harbor (C)
20986,40201305000,48050,Victor Harbor (C)
20987,40201310000,48050,Victor Harbor (C)
20988,40201320000,48050,Victor Harbor (C)
