,MeshBlockCode,CityCode,City,StateCode,State,LgaCode,LgaName
1106,40089490000,41107,Pasadena,4,South Australia,44340,Mitcham (C)
1107,40016050000,41108,Paskeville,4,South Australia,40430,Barunga West (DC)
1108,40068464000,41109,Pata,4,South Australia,43790,Loxton Waikerie (DC)
1109,40103970000,41110,Payneham,4,South Australia,45290,Norwood Payneham St Peters (C)
1110,40104130000,41111,Payneham South,4,South Australia,45290,Norwood Payneham St Peters (C)
1111,40192910000,41112,Peake,4,South Australia,47800,The Coorong (DC)
1112,40215212700,41113,Pearlah,4,South Australia,43710,Lower Eyre Peninsula (DC)
1113,40068084000,41114,Peebinga,4,South Australia,43790,Loxton Waikerie (DC)
1114,40053110000,41115,Peep Hill,4,South Australia,42110,Goyder (DC)
1115,40128600000,41116,Pekina,4,South Australia,45400,Orroroo/Carrieton (DC)
1116,40060360000,41117,Pelican Lagoon,4,South Australia,42750,Kangaroo Island (DC)
1117,40214944000,41118,Pelican Point,4,South Australia,42250,Grant (DC)
1118,40083110000,41119,Pellaring Flat,4,South Australia,44210,Mid Murray (DC)
1119,40136342000,41120,Penfield,4,South Australia,45680,Playford (C)
1120,40135300000,41121,Penfield Gardens,4,South Australia,45680,Playford (C)
1121,40060470000,41122,Penneshaw,4,South Australia,42750,Kangaroo Island (DC)
1122,40041911000,41123,Pennington,4,South Australia,41060,Charles Sturt (C)
1123,40204700000,41124,Penola,4,South Australia,48340,Wattle Range (DC)
1124,40215185300,41125,Penong,4,South Australia,49399,Unincorporated SA
1125,40013032000,41126,Penrice,4,South Australia,40310,Barossa (DC)
1126,40044250000,41127,Penwortham,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1127,40179410000,41128,Perlubie,4,South Australia,47490,Streaky Bay (DC)
1128,40062530000,41129,Perponda,4,South Australia,43080,Karoonda East Murray (DC)
1129,40129031000,41130,Peterborough,4,South Australia,45540,Peterborough (DC)
1130,40144926000,41131,Peterhead,4,South Australia,45890,Port Adelaide Enfield (C)
1131,40219570000,41132,Petersville,4,South Australia,48830,Yorke Peninsula (DC)
1132,40180600000,41133,Petherick,4,South Australia,47630,Tatiara (DC)
1133,40179290000,41134,Petina,4,South Australia,47490,Streaky Bay (DC)
1134,40094820000,41135,Petwood,4,South Australia,44550,Mount Barker (DC)
1135,40014180000,41136,Pewsey Vale,4,South Australia,40310,Barossa (DC)
1136,40005640000,41137,Piccadilly,4,South Australia,40120,Adelaide Hills (DC)
1137,40179480000,41138,Piednippie,4,South Australia,47490,Streaky Bay (DC)
1138,40162330000,41139,Pike River,4,South Australia,46670,Renmark Paringa (DC)
1139,40243460000,41140,Pimba,4,South Australia,49399,Unincorporated SA
1140,40029730000,41141,Pimbaacla,4,South Australia,41010,Ceduna (DC)
1141,40052700000,41142,Pine Creek,4,South Australia,42110,Goyder (DC)
1142,40180740000,41143,Pine Hill,4,South Australia,47630,Tatiara (DC)
1143,40215136600,41144,Pine Point,4,South Australia,48830,Yorke Peninsula (DC)
1144,40202670000,41145,Pinery,4,South Australia,48130,Wakefield (DC)
1145,40215257600,41146,Pinkawillinie,4,South Australia,43220,Kimba (DC)
1146,40064430000,41147,Pinkerton Plains,4,South Australia,43650,Light (RegC)
1147,40063031000,41148,Pinks Beach,4,South Australia,43360,Kingston (DC)
1148,40178981000,41149,Pinnaroo,4,South Australia,47290,Southern Mallee (DC)
1149,40012700000,41150,Pipalyatjara,4,South Australia,40250,Anangu Pitjantjatjara (AC)
1150,40157410000,41151,Pirie East,4,South Australia,46450,Port Pirie City and Dists (M)
1151,40053960000,41152,Pleasant Park,4,South Australia,42250,Grant (DC)
1152,40207460000,41153,Plympton,4,South Australia,48410,West Torrens (C)
1153,40076522000,41154,Plympton Park,4,South Australia,44060,Marion (C)
1154,40067311000,41155,Point Boston,4,South Australia,43710,Lower Eyre Peninsula (DC)
1155,40217820000,41156,Point Lowly,4,South Australia,48540,Whyalla (C)
1156,40053100000,41157,Point Pass,4,South Australia,42110,Goyder (DC)
1157,40219510000,41158,Point Pearce,4,South Australia,48830,Yorke Peninsula (DC)
1158,40222920000,41159,Point Souttar,4,South Australia,48830,Yorke Peninsula (DC)
1159,40011230000,41160,Point Sturt,4,South Australia,40220,Alexandrina (DC)
1160,40214989200,41161,Point Turton,4,South Australia,48830,Yorke Peninsula (DC)
1161,40049170000,41162,Polda,4,South Australia,41750,Elliston (DC)
1162,40044280000,41163,Polish Hill River,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1163,40193650000,41164,Poltalloch,4,South Australia,47800,The Coorong (DC)
1164,40082680000,41165,Pompoota,4,South Australia,44210,Mid Murray (DC)
1165,40083320000,41166,Ponde,4,South Australia,44210,Mid Murray (DC)
1166,40214953800,41167,Poochera,4,South Australia,47490,Streaky Bay (DC)
1167,40180890000,41168,Pooginagoric,4,South Australia,47630,Tatiara (DC)
1168,40215268600,41169,Pooginook,4,South Australia,43790,Loxton Waikerie (DC)
1169,40215231600,41170,Poonindie,4,South Australia,43710,Lower Eyre Peninsula (DC)
1170,40173300000,41171,Pooraka,4,South Australia,47140,Salisbury (C)
1171,40060660000,41172,Porky Flat,4,South Australia,42750,Kangaroo Island (DC)
1172,40150771000,41173,Port Adelaide,4,South Australia,45890,Port Adelaide Enfield (C)
1173,40221690000,41174,Port Arthur,4,South Australia,48830,Yorke Peninsula (DC)
1174,40152541000,41175,Port Augusta,4,South Australia,46090,Port Augusta (C)
1175,40152731000,41176,Port Augusta West,4,South Australia,46090,Port Augusta (C)
1176,40215016600,41177,Port Bonython,4,South Australia,48540,Whyalla (C)
1177,40015860000,41178,Port Broughton,4,South Australia,40430,Barunga West (DC)
1178,40159320000,41179,Port Davis,4,South Australia,46450,Port Pirie City and Dists (M)
1179,40008440000,41180,Port Elliot,4,South Australia,40220,Alexandrina (DC)
1180,40069170000,41181,Port Gawler,4,South Australia,40150,Adelaide Plains (DC)
1181,40098440000,41182,Port Germein,4,South Australia,44830,Mount Remarkable (DC)
1182,40050030000,41183,Port Gibbon,4,South Australia,41960,Franklin Harbour (DC)
1183,40046420000,41184,Port Hughes,4,South Australia,41560,Copper Coast (DC)
1184,40219550000,41185,Port Julia,4,South Australia,48830,Yorke Peninsula (DC)
1185,40049000000,41186,Port Kenny,4,South Australia,41750,Elliston (DC)
1186,40067580000,41187,Port Lincoln,4,South Australia,43710,Lower Eyre Peninsula (DC)
1187,40053821000,41188,Port Macdonnell,4,South Australia,42250,Grant (DC)
1188,40082540000,41189,Port Mannum,4,South Australia,44210,Mid Murray (DC)
1189,40222850000,41190,Port Moorowie,4,South Australia,48830,Yorke Peninsula (DC)
1190,40194310000,41191,Port Neill,4,South Australia,47910,Tumby Bay (DC)
1191,40115391000,41192,Port Noarlunga,4,South Australia,45340,Onkaparinga (C)
1192,40121430000,41193,Port Noarlunga South,4,South Australia,45340,Onkaparinga (C)
1193,40152781000,41194,Port Paterson,4,South Australia,46090,Port Augusta (C)
1194,40156882000,41195,Port Pirie,4,South Australia,46450,Port Pirie City and Dists (M)
1195,40156920000,41196,Port Pirie South,4,South Australia,46450,Port Pirie City and Dists (M)
1196,40156960000,41197,Port Pirie West,4,South Australia,46450,Port Pirie City and Dists (M)
1197,40215220100,41198,Port Rickaby,4,South Australia,48830,Yorke Peninsula (DC)
1198,40214967800,41199,Port Victoria,4,South Australia,48830,Yorke Peninsula (DC)
1199,40215026500,41200,Port Vincent,4,South Australia,48830,Yorke Peninsula (DC)
1200,40202540000,41201,Port Wakefield,4,South Australia,48130,Wakefield (DC)
1201,40121130000,41202,Port Willunga,4,South Australia,45340,Onkaparinga (C)
1202,40052880000,41203,Porter Lagoon,4,South Australia,42110,Goyder (DC)
1203,40215212400,41204,Price,4,South Australia,48830,Yorke Peninsula (DC)
1204,40202570000,41205,Proof Range,4,South Australia,48130,Wakefield (DC)
1205,40159942000,41206,Prospect,4,South Australia,46510,Prospect (C)
1206,40011090000,41207,Prospect Hill,4,South Australia,40220,Alexandrina (DC)
1207,40012460000,41208,Pukatja,4,South Australia,40250,Anangu Pitjantjatjara (AC)
1208,40030090000,41209,Puntabie,4,South Australia,41010,Ceduna (DC)
1209,40083280000,41210,Punthari,4,South Australia,44210,Mid Murray (DC)
1210,40082730000,41211,Punyelroo,4,South Australia,44210,Mid Murray (DC)
1211,40029920000,41212,Pureba,4,South Australia,41010,Ceduna (DC)
1212,40082930000,41213,Purnong,4,South Australia,44210,Mid Murray (DC)
1213,40067970000,41214,Pyap,4,South Australia,43790,Loxton Waikerie (DC)
1214,40068466000,41215,Pyap West,4,South Australia,43790,Loxton Waikerie (DC)
1215,40063800000,41216,Pygery,4,South Australia,48640,Wudinna (DC)
1216,40068570000,41217,Qualco,4,South Australia,43790,Loxton Waikerie (DC)
1217,40151180000,41218,Queenstown,4,South Australia,45890,Port Adelaide Enfield (C)
1218,40215190400,41219,Quinyambie,4,South Australia,49399,Unincorporated SA
1219,40049500000,41220,Quorn,4,South Australia,41830,Flinders Ranges (DC)
1220,40054540000,41221,Racecourse Bay,4,South Australia,42250,Grant (DC)
1221,40214958400,41222,Ramco,4,South Australia,43790,Loxton Waikerie (DC)
1222,40068910000,41223,Ramco Heights,4,South Australia,43790,Loxton Waikerie (DC)
1223,40215212500,41224,Ramsay,4,South Australia,48830,Yorke Peninsula (DC)
1224,40218230000,41225,Rapid Bay,4,South Australia,48750,Yankalilla (DC)
1225,40011240000,41226,Red Creek,4,South Australia,40220,Alexandrina (DC)
1226,40069221000,41227,Redbanks,4,South Australia,40150,Adelaide Plains (DC)
1227,40159100000,41228,Redhill,4,South Australia,46450,Port Pirie City and Dists (M)
1228,40181350000,41229,Redwood Park,4,South Australia,47700,Tea Tree Gully (C)
1229,40163490000,41230,Reedy Creek,4,South Australia,46860,Robe (DC)
1230,40064940000,41231,Reeves Plains,4,South Australia,43650,Light (RegC)
1231,40148661000,41232,Regency Park,4,South Australia,45890,Port Adelaide Enfield (C)
1232,40214976300,41233,Reid,4,South Australia,42030,Gawler (T)
1233,40215095500,41234,Rendelsham,4,South Australia,48340,Wattle Range (DC)
1234,40162620000,41235,Renmark,4,South Australia,46670,Renmark Paringa (DC)
1235,40162700000,41236,Renmark North,4,South Australia,46670,Renmark Paringa (DC)
1236,40163212000,41237,Renmark South,4,South Australia,46670,Renmark Paringa (DC)
1237,40162740000,41238,Renmark West,4,South Australia,46670,Renmark Paringa (DC)
1238,40040890000,41239,Renown Park,4,South Australia,41060,Charles Sturt (C)
1239,40124920000,41240,Reynella,4,South Australia,45340,Onkaparinga (C)
1240,40125210000,41241,Reynella East,4,South Australia,45340,Onkaparinga (C)
1241,40044370000,41242,Rhynie,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1242,40206980000,41243,Richmond,4,South Australia,48410,West Torrens (C)
1243,40180990000,41244,Ridgehaven,4,South Australia,47700,Tea Tree Gully (C)
1244,40041010000,41245,Ridleyton,4,South Australia,41060,Charles Sturt (C)
1245,40156910000,41246,Risdon Park,4,South Australia,46450,Port Pirie City and Dists (M)
1246,40157030000,41247,Risdon Park South,4,South Australia,46450,Port Pirie City and Dists (M)
1247,40099470000,41248,Riverglades,4,South Australia,45040,Murray Bridge (RC)
1248,40101451000,41249,Riverglen,4,South Australia,45040,Murray Bridge (RC)
1249,40044540000,41250,Riverton,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1250,40163400000,41251,Robe,4,South Australia,46860,Robe (DC)
1251,40053261000,41252,Robertstown,4,South Australia,42110,Goyder (DC)
1252,40202830000,41253,Rochester,4,South Australia,48130,Wakefield (DC)
1253,40082670000,41254,Rockleigh,4,South Australia,44210,Mid Murray (DC)
1254,40205520000,41255,Rocky Camp,4,South Australia,48340,Wattle Range (DC)
1255,40100350000,41256,Rocky Gully,4,South Australia,45040,Murray Bridge (RC)
1256,40053210000,41257,Rocky Plain,4,South Australia,42110,Goyder (DC)
1257,40083300000,41258,Rocky Point,4,South Australia,44210,Mid Murray (DC)
1258,40215124100,41259,Rogues Point,4,South Australia,48830,Yorke Peninsula (DC)
1259,40021480000,41260,Rose Park,4,South Australia,40700,Burnside (C)
1260,40014200000,41261,Rosedale,4,South Australia,40310,Barossa (DC)
1261,40063230000,41262,Rosetown,4,South Australia,43360,Kingston (DC)
1262,40150850000,41263,Rosewater,4,South Australia,45890,Port Adelaide Enfield (C)
1263,40064470000,41264,Roseworthy,4,South Australia,43650,Light (RegC)
1264,40018230000,41265,Rosslyn Park,4,South Australia,40700,Burnside (C)
1265,40005950000,41266,Rostrevor,4,South Australia,40120,Adelaide Hills (DC)
1266,40014240000,41267,Rowland Flat,4,South Australia,40310,Barossa (DC)
1267,40164020000,41268,Roxby Downs,4,South Australia,46970,Roxby Downs (M)
1268,40038100000,41269,Royal Park,4,South Australia,41060,Charles Sturt (C)
1269,40103820000,41270,Royston Park,4,South Australia,45290,Norwood Payneham St Peters (C)
1270,40045470000,41271,Rudall,4,South Australia,41190,Cleve (DC)
1271,40071801000,41272,SA Remainder,4,South Australia,44000,Maralinga Tjarutja (AC)
1272,40044260000,41273,Saddleworth,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1273,40202500000,41274,Saints,4,South Australia,48130,Wakefield (DC)
1274,40164461000,41275,Salisbury,4,South Australia,47140,Salisbury (C)
1275,40164520000,41276,Salisbury Downs,4,South Australia,47140,Salisbury (C)
1276,40170501000,41277,Salisbury East,4,South Australia,47140,Salisbury (C)
1277,40170590000,41278,Salisbury Heights,4,South Australia,47140,Salisbury (C)
1278,40167810000,41279,Salisbury North,4,South Australia,47140,Salisbury (C)
1279,40170540000,41280,Salisbury Park,4,South Australia,47140,Salisbury (C)
1280,40170560000,41281,Salisbury Plain,4,South Australia,47140,Salisbury (C)
1281,40164591000,41282,Salisbury South,4,South Australia,47140,Salisbury (C)
1282,40194150000,41283,Salt Creek,4,South Australia,47800,The Coorong (DC)
1283,40044330000,41284,Salter Springs,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1284,40049620000,41285,Saltia,4,South Australia,41830,Flinders Ranges (DC)
1285,40134960000,41286,Sampson Flat,4,South Australia,45680,Playford (C)
1286,40062350000,41287,Sandalwood,4,South Australia,43080,Karoonda East Murray (DC)
1287,40011540000,41288,Sandergrove,4,South Australia,40220,Alexandrina (DC)
1288,40083310000,41289,Sanderston,4,South Australia,44210,Mid Murray (DC)
1289,40221010000,41290,Sandilands,4,South Australia,48830,Yorke Peninsula (DC)
1290,40083420000,41291,Sandleton,4,South Australia,44210,Mid Murray (DC)
1291,40014441000,41292,Sandy Creek,4,South Australia,40310,Barossa (DC)
1292,40063010000,41293,Sandy Grove,4,South Australia,43360,Kingston (DC)
1293,40060980000,41294,Sapphiretown,4,South Australia,42750,Kangaroo Island (DC)
1294,40179260000,41295,Sceale Bay,4,South Australia,47490,Streaky Bay (DC)
1295,40068088000,41296,Schell Well,4,South Australia,43790,Loxton Waikerie (DC)
1296,40005991000,41297,Scott Creek,4,South Australia,40120,Adelaide Hills (DC)
1297,40058070000,41298,Seacliff,4,South Australia,42600,Holdfast Bay (C)
1298,40058420000,41299,Seacliff Park,4,South Australia,42600,Holdfast Bay (C)
1299,40072630000,41300,Seacombe Gardens,4,South Australia,44060,Marion (C)
1300,40072331000,41301,Seacombe Heights,4,South Australia,44060,Marion (C)
1301,40121312000,41302,Seaford,4,South Australia,45340,Onkaparinga (C)
1302,40111113000,41303,Seaford Heights,4,South Australia,45340,Onkaparinga (C)
1303,40121313000,41304,Seaford Meadows,4,South Australia,45340,Onkaparinga (C)
1304,40121050000,41305,Seaford Rise,4,South Australia,45340,Onkaparinga (C)
1305,40060870000,41306,Seal Bay,4,South Australia,42750,Kangaroo Island (DC)
1306,40038030000,41307,Seaton,4,South Australia,41060,Charles Sturt (C)
1307,40072290000,41308,Seaview Downs,4,South Australia,44060,Marion (C)
1308,40205320000,41309,Sebastopol,4,South Australia,48340,Wattle Range (DC)
1309,40218020000,41310,Second Valley,4,South Australia,48750,Yankalilla (DC)
1310,40215275800,41311,Sedan,4,South Australia,44210,Mid Murray (DC)
1311,40061250000,41312,Seddon,4,South Australia,42750,Kangaroo Island (DC)
1312,40142401000,41313,Sefton Park,4,South Australia,45890,Port Adelaide Enfield (C)
1313,40120910000,41314,Sellicks Beach,4,South Australia,45340,Onkaparinga (C)
1314,40111440000,41315,Sellicks Hill,4,South Australia,45340,Onkaparinga (C)
1315,40145110000,41316,Semaphore,4,South Australia,45890,Port Adelaide Enfield (C)
1316,40030420000,41317,Semaphore Park,4,South Australia,41060,Charles Sturt (C)
1317,40145120000,41318,Semaphore South,4,South Australia,45890,Port Adelaide Enfield (C)
1318,40180700000,41319,Senior,4,South Australia,47630,Tatiara (DC)
1319,40065350000,41320,Seppeltsfield,4,South Australia,43650,Light (RegC)
1320,40044430000,41321,Sevenhill,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1321,40180460000,41322,Shaugh,4,South Australia,47630,Tatiara (DC)
1322,40064451000,41323,Shea-Oak Log,4,South Australia,43650,Light (RegC)
1323,40215220600,41324,Sheaoak Flat,4,South Australia,48830,Yorke Peninsula (DC)
1324,40080080000,41325,Sheidow Park,4,South Australia,44060,Marion (C)
1325,40049090000,41326,Sheringa,4,South Australia,41750,Elliston (DC)
1326,40192980000,41327,Sherlock,4,South Australia,47800,The Coorong (DC)
1327,40180630000,41328,Sherwood,4,South Australia,47630,Tatiara (DC)
1328,40205480000,41329,Short,4,South Australia,48340,Wattle Range (DC)
1329,40218270000,41330,Silverton,4,South Australia,48750,Yankalilla (DC)
1330,40017990000,41331,Skye,4,South Australia,40700,Burnside (C)
1331,40066130000,41332,Sleaford,4,South Australia,43710,Lower Eyre Peninsula (DC)
1332,40134690000,41333,Smithfield,4,South Australia,45680,Playford (C)
1333,40136390000,41334,Smithfield Plains,4,South Australia,45680,Playford (C)
1334,40029892000,41335,Smoky Bay,4,South Australia,41010,Ceduna (DC)
1335,40202380000,41336,Snowtown,4,South Australia,48130,Wakefield (DC)
1336,40062662000,41337,Solomon,4,South Australia,43220,Kimba (DC)
1337,40156970000,41338,Solomontown,4,South Australia,46450,Port Pirie City and Dists (M)
1338,40054720000,41339,Somerton Park,4,South Australia,42600,Holdfast Bay (C)
1339,40058060000,41340,South Brighton,4,South Australia,42600,Holdfast Bay (C)
1340,40016060000,41341,South Hummocks,4,South Australia,40430,Barunga West (DC)
1341,40219560000,41342,South Kilkerran,4,South Australia,48830,Yorke Peninsula (DC)
1342,40076481000,41343,South Plympton,4,South Australia,44060,Marion (C)
1343,40205430000,41344,Southend,4,South Australia,48340,Wattle Range (DC)
1344,40102780000,41345,Spalding,4,South Australia,45120,Northern Areas (DC)
1345,40224041000,41346,Spectacle Lake,4,South Australia,49399,Unincorporated SA
1346,40102100000,41347,Spence,4,South Australia,45090,Naracoorte and Lucindale (DC)
1347,40045161000,41348,Spring Farm,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1348,40044410000,41349,Spring Gully,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1349,40087650000,41350,Springfield,4,South Australia,44340,Mitcham (C)
1350,40014050000,41351,Springton,4,South Australia,40310,Barossa (DC)
1351,40053810000,41352,Square Mile,4,South Australia,42250,Grant (DC)
1352,40188851000,41353,Saint Agnes,4,South Australia,47700,Tea Tree Gully (C)
1353,40040992000,41354,St Clair,4,South Australia,41060,Charles Sturt (C)
1354,40020970000,41355,St Georges,4,South Australia,40700,Burnside (C)
1355,40094720000,41356,St Ives,4,South Australia,44550,Mount Barker (DC)
1356,40065060000,41357,St Johns,4,South Australia,43650,Light (RegC)
1357,40177790000,41358,Saint Kilda,4,South Australia,47140,Salisbury (C)
1358,40064950000,41359,St Kitts,4,South Australia,43650,Light (RegC)
1359,40089641000,41360,St Marys,4,South Australia,44340,Mitcham (C)
1360,40104291000,41361,St Morris,4,South Australia,45290,Norwood Payneham St Peters (C)
1361,40106090000,41362,St Peters,4,South Australia,45290,Norwood Payneham St Peters (C)
1362,40044321000,41363,Stanley,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1363,40044220000,41364,Stanley Flat,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1364,40214972800,41365,Stansbury,4,South Australia,48830,Yorke Peninsula (DC)
1365,40044300000,41366,Steelton,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1366,40052900000,41367,Steinfeld,4,South Australia,42110,Goyder (DC)
1367,40049660000,41368,Stephenston,4,South Australia,41830,Flinders Ranges (DC)
1368,40106811000,41369,Stepney,4,South Australia,45290,Norwood Payneham St Peters (C)
1369,40102450000,41370,Stewart Range,4,South Australia,45090,Naracoorte and Lucindale (DC)
1370,40003850000,41371,Stirling,4,South Australia,40120,Adelaide Hills (DC)
1371,40152551000,41372,Stirling North,4,South Australia,46090,Port Augusta (C)
1372,40044440000,41373,Stockport,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1373,40013410000,41374,Stockwell,4,South Australia,40310,Barossa (DC)
1374,40202420000,41375,Stockyard Creek,4,South Australia,48130,Wakefield (DC)
1375,40068720000,41376,Stockyard Plain,4,South Australia,43790,Loxton Waikerie (DC)
1376,40061750000,41377,Stokes Bay,4,South Australia,42750,Kangaroo Island (DC)
1377,40098812000,41378,Stone Hut,4,South Australia,44830,Mount Remarkable (DC)
1378,40064591000,41379,Stone Well,4,South Australia,43650,Light (RegC)
1379,40018120000,41380,Stonyfell,4,South Australia,40700,Burnside (C)
1380,40203020000,41381,Stow,4,South Australia,48130,Wakefield (DC)
1381,40011110000,41382,Strathalbyn,4,South Australia,40220,Alexandrina (DC)
1382,40179210000,41383,Streaky Bay,4,South Australia,47490,Streaky Bay (DC)
1383,40102000000,41384,Struan,4,South Australia,45090,Naracoorte and Lucindale (DC)
1384,40082910000,41385,Stuart,4,South Australia,44210,Mid Murray (DC)
1385,40215198900,41386,Stuarts Creek,4,South Australia,49399,Unincorporated SA
1386,40060390000,41387,Stun'Sail Boom,4,South Australia,42750,Kangaroo Island (DC)
1387,40072770000,41388,Sturt,4,South Australia,44060,Marion (C)
1388,40223050000,41389,Sultana Point,4,South Australia,48830,Yorke Peninsula (DC)
1389,40005522000,41390,Summertown,4,South Australia,40120,Adelaide Hills (DC)
1390,40068581000,41391,Sunlands,4,South Australia,43790,Loxton Waikerie (DC)
1391,40128960000,41392,Sunnybrae,4,South Australia,45540,Peterborough (DC)
1392,40082840000,41393,Sunnydale,4,South Australia,44210,Mid Murray (DC)
1393,40101510000,41394,Sunnyside,4,South Australia,45040,Murray Bridge (RC)
1394,40221590000,41395,Sunnyvale,4,South Australia,48830,Yorke Peninsula (DC)
1395,40181941000,41396,Surrey Downs,4,South Australia,47700,Tea Tree Gully (C)
1396,40053230000,41397,Sutherlands,4,South Australia,42110,Goyder (DC)
1397,40053753000,41398,Suttontown,4,South Australia,42250,Grant (DC)
1398,40082491000,41399,Swan Reach,4,South Australia,44210,Mid Murray (DC)
1399,40101452000,41400,Swanport,4,South Australia,45040,Murray Bridge (RC)
1400,40180650000,41401,Swede Flat,4,South Australia,47630,Tatiara (DC)
1401,40192940000,41402,Tailem Bend,4,South Australia,47800,The Coorong (DC)
1402,40068111000,41403,Taldra,4,South Australia,43790,Loxton Waikerie (DC)
1403,40048940000,41404,Talia,4,South Australia,41750,Elliston (DC)
1404,40053980000,41405,Tantanoola,4,South Australia,42250,Grant (DC)
1405,40015250000,41406,Tanunda,4,South Australia,40310,Barossa (DC)
1406,40144900000,41407,Taperoo,4,South Australia,45890,Port Adelaide Enfield (C)
1407,40068114000,41408,Taplan,4,South Australia,43790,Loxton Waikerie (DC)
1408,40215282600,41409,Taratap,4,South Australia,43360,Kingston (DC)
1409,40215246000,41410,Tarcoola,4,South Australia,49399,Unincorporated SA
1410,40103150000,41411,Tarcowie,4,South Australia,45120,Northern Areas (DC)
1411,40044611000,41412,Tarlee,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1412,40045360000,41413,Tarnma,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1413,40054021000,41414,Tarpeena,4,South Australia,42250,Grant (DC)
1414,40112070000,41415,Tatachilla,4,South Australia,45340,Onkaparinga (C)
1415,40014430000,41416,Taunton,4,South Australia,40310,Barossa (DC)
1416,40068701000,41417,Taylorville,4,South Australia,43790,Loxton Waikerie (DC)
1417,40184060000,41418,Tea Tree Gully,4,South Australia,47700,Tea Tree Gully (C)
1418,40083290000,41419,Teal Flat,4,South Australia,44210,Mid Murray (DC)
1419,40098760000,41420,Telowie,4,South Australia,44830,Mount Remarkable (DC)
1420,40064880000,41421,Templers,4,South Australia,43650,Light (RegC)
1421,40031500000,41422,Tennyson,4,South Australia,41060,Charles Sturt (C)
1422,40082960000,41423,Tepko,4,South Australia,44210,Mid Murray (DC)
1423,40005900000,41424,Teringie,4,South Australia,40120,Adelaide Hills (DC)
1424,40052710000,41425,Terowie,4,South Australia,42110,Goyder (DC)
1425,40101780000,41426,The Gap,4,South Australia,45090,Naracoorte and Lucindale (DC)
1426,40215060700,41427,The Pines,4,South Australia,48830,Yorke Peninsula (DC)
1427,40012420000,41428,The Range,4,South Australia,40220,Alexandrina (DC)
1428,40206890000,41429,Thebarton,4,South Australia,48410,West Torrens (C)
1429,40029711000,41430,Thevenard,4,South Australia,41010,Ceduna (DC)
1430,40016250000,41431,Thomas Plain,4,South Australia,40430,Barunga West (DC)
1431,40069070000,41432,Thompson Beach,4,South Australia,40150,Adelaide Plains (DC)
1432,40160220000,41433,Thorngate,4,South Australia,46510,Prospect (C)
1433,40206330000,41434,Thornlea,4,South Australia,48340,Wattle Range (DC)
1434,40046300000,41435,Thrington,4,South Australia,41560,Copper Coast (DC)
1435,40067600000,41436,Tiatukia,4,South Australia,43710,Lower Eyre Peninsula (DC)
1436,40015990000,41437,Tickera,4,South Australia,40430,Barunga West (DC)
1437,40219470000,41438,Tiddy Widdy Beach,4,South Australia,48830,Yorke Peninsula (DC)
1438,40062990000,41439,Tilley Swamp,4,South Australia,43360,Kingston (DC)
1439,40192890000,41440,Tintinara,4,South Australia,47800,The Coorong (DC)
1440,40011580000,41441,Tolderol,4,South Australia,40220,Alexandrina (DC)
1441,40049150000,41442,Tooligie,4,South Australia,41750,Elliston (DC)
1442,40009001000,41443,Tooperang,4,South Australia,40220,Alexandrina (DC)
1443,40100920000,41444,Toora,4,South Australia,45040,Murray Bridge (RC)
1444,40020900000,41445,Toorak Gardens,4,South Australia,40700,Burnside (C)
1445,40429410000,41446,Tootenilla,4,South Australia,43710,Lower Eyre Peninsula (DC)
1446,40223890000,41447,Torrens Island,4,South Australia,49399,Unincorporated SA
1447,40085122000,41448,Torrens Park,4,South Australia,44340,Mitcham (C)
1448,40218200000,41449,Torrens Vale,4,South Australia,48750,Yankalilla (DC)
1449,40207140000,41450,Torrensville,4,South Australia,48410,West Torrens (C)
1450,40044190000,41451,Tothill Belt,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1451,40044210000,41452,Tothill Creek,4,South Australia,41140,Clare and Gilbert Valleys (DC)
1452,40092421000,41453,Totness,4,South Australia,44550,Mount Barker (DC)
1453,40083350000,41454,Towitta,4,South Australia,44210,Mid Murray (DC)
1454,40027202000,41455,Tranmere,4,South Australia,40910,Campbelltown (C)
1455,40103890000,41456,Trinity Gardens,4,South Australia,45290,Norwood Payneham St Peters (C)
1456,40079950000,41457,Trott Park,4,South Australia,44060,Marion (C)
1457,40065000000,41458,Truro,4,South Australia,43650,Light (RegC)
1458,40066380000,41459,Tulka,4,South Australia,43710,Lower Eyre Peninsula (DC)
1459,40066170000,41460,Tumby Bay,4,South Australia,43710,Lower Eyre Peninsula (DC)
1460,40084000000,41461,Tungkillo,4,South Australia,44210,Mid Murray (DC)
1461,40218840000,41462,Tunkalilla,4,South Australia,48750,Yankalilla (DC)
